Country Code,alpha2Code,Country Name,alias,region,flagImageUrl,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AUS,AU,Australia,Australia,Oceania,https://www.countryflags.io/AU/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,AT,Austria,Austria,Europe,https://www.countryflags.io/AT/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,Azerbaijan,Azerbaijan,Europe,https://www.countryflags.io/AZ/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0412597992023106,1.00650230289894,3.1847898599066,19.6182703698828,15.5549772283669,12.412727038516,23.4822823972188,15.210413244028802,21.421189439729396,17.4701190269115,28.468044185817103,42.9285543842045,36.680390085133794,21.1677601878047,25.131526421468397,24.5033619932701,26.380618321233396,26.7749960061163,26.0784243816782,17.843392532988602,31.338431292775997,30.8516204765515,-7.52166261132629,22.7308027547543,7.215000485525381,7.943379109989,11.722104035982001,
BDI,BI,Burundi,Burundi,Africa,https://www.countryflags.io/BI/flat/64.png,2.6912734119342403,2.52065075559925,3.8076290853332,2.07797324744377,2.6732401719597303,1.5705897693850701,2.81659932691792,3.19990852134717,3.8868096305373196,4.3732922776973195,5.07893767134588,6.1416482790212,7.21636141868735,7.450502423493661,10.2428922966045,12.8266790601154,11.6153535880702,12.3597560738316,18.714870054334103,23.2867318945289,27.89071170746,28.2783158171062,28.6319411908148,30.596773831342603,29.791588718104702,28.870702152062897,39.14877455188461,39.1117172434892,38.7912004144951,38.8613752713598,48.2721227617722,46.074287420892894,54.3974081731543,37.417733159734794,52.739742398965795,47.9285015992035,18.2372897130102,9.212479970206449,11.1145923361531,11.9831680368858,14.627980405936999,21.3392138127926,25.642467541940302,32.941804452469896,50.3134388987299,49.63840462998489,56.7860902602036,64.1740354561705,64.0442367078336,68.5607004230222,72.3419539070603,63.877435338385,56.69161586625461,58.575793668304996,52.3551859518257,36.0766651279573,70.79234759579471,39.5685832043967,
BEL,BE,Belgium,Belgium,Europe,https://www.countryflags.io/BE/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,BJ,Benin,Benin,Africa,https://www.countryflags.io/BJ/flat/64.png,0.00822496259698259,0.6001945765931409,1.49826441050687,1.6752796753575399,6.98772025143418,6.79239434179875,5.56268289836658,5.94814402917113,4.70699493836846,4.60945724517928,5.06122224740243,9.73603191859629,6.58437944687927,8.50442001814576,10.3751883973581,16.571903716963803,15.1620486900438,14.2189798624644,17.1228892222281,23.382449096676396,23.7358309356728,21.266303118638998,20.2917014833565,21.022542611305198,18.0498597605525,21.9492761600383,30.5755060839967,29.4800985080689,33.805906970732195,55.5745043169981,53.6065510547764,51.5894847246305,50.4594787166743,52.1137904687325,44.867015970683696,47.507788425750796,47.3051768886094,35.2057798927955,31.7189481420004,31.8782827023252,35.6498320480295,39.6256295101143,30.3671056011505,40.1552810929512,50.55352229495621,43.7321674094629,48.7179040944532,56.215450809972495,73.2121172539109,75.7498176575468,74.926687029901,71.094185182484,52.201362325228004,65.9897239146679,58.260834569054296,40.6715159070313,45.356600543392496,60.4767483439229,
BFA,BF,Burkina Faso,Burkina Faso,Africa,https://www.countryflags.io/BF/flat/64.png,0.0414139724116681,0.27581528956519297,0.8930864624623459,0.8234183356965171,3.02026519497381,3.3372819027337903,3.20754103169815,3.67208127090695,4.1976127894508,4.34139735833206,3.90961135014045,5.03024348719751,5.891670513476599,9.594496772016711,15.9469116186463,14.3796170147428,12.730240513404699,17.045023898508102,24.021489494656,29.401995546532998,30.7730956142476,30.7552010261755,29.3633015308899,24.6754317076709,24.296125393394604,24.3908214733951,33.9074991419414,32.9456504874096,34.318996254923704,30.919052759013802,37.0592146165819,46.369735352732604,46.6144705351005,49.0961715056913,44.119199053683396,48.6081199396068,40.417459409249894,34.6076984713206,36.478263105170704,35.3426010314374,15.487672147224698,32.7294698426995,35.8143999479383,42.7385379617454,49.68163707970079,52.018599411560004,65.1195703923357,66.1464082883403,68.1006621975565,71.57340900904279,66.9404340868826,61.06115125248489,69.5373178335534,61.213247407055995,63.87802309073171,55.050008216171896,55.1039992860812,46.1301984590026,
BGD,BD,Bangladesh,Bangladesh,Asia,https://www.countryflags.io/BD/flat/64.png,,,,,,,,,,,,0.23439061864977498,3.3584635239507,6.23130383383308,7.73018240475255,15.2943709701473,6.948687441384539,10.676854535166699,13.187668363083,14.9964442358345,16.1568084356541,13.4410346211451,15.9343036784949,12.1012283194259,13.4230569872796,12.4116139512874,15.3244632765154,18.7370984504495,16.4417966448493,17.870610440504603,20.2841942824075,17.8054502287694,16.8394853356762,12.5351335754386,15.459693277535301,11.1291202486621,10.438340074858699,8.425060321787441,9.478589156924711,9.74114066345628,9.19904230882653,8.03298045052367,6.79772804084745,10.370601498077,10.3428491370591,9.49707055043242,8.677830492278,10.6049068593511,14.3509369344823,8.479573214688111,9.517844535502961,10.0130111264418,14.2644942853849,17.2395220476231,15.678471276826901,16.448171336170798,15.8576734794852,23.423286215264397,
BGR,BG,Bulgaria,Bulgaria,Europe,https://www.countryflags.io/BG/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,BH,Bahrain,Bahrain,Asia,https://www.countryflags.io/BH/flat/64.png,0.246264475733714,5.59877065291196,7.79697823776741,3.59267991467385,3.1713571768359703,4.69506111582396,50.6309312754198,0.255020070079515,0.996745625532636,0.6794698194066291,4.468380329719429,21.333381749518896,12.393358207326902,59.4505003611284,149.61633275244,97.0199930217638,575.00916293101,158.19246309886998,259.557984746795,394.662761559981,573.8729827057309,526.996685555437,404.197434900894,644.034364642556,518.681318681319,176.57381004606302,229.560764049091,19.6894676939045,-5.6105142326493205,-3.65838195586245,277.256311865965,185.77369742624,153.14881300589198,207.81037280170102,174.29578425824698,177.169649652207,228.66385790767,252.60072176437302,325.435880723481,97.2129053745163,90.92536837337929,101.51316402526,83.76567375732171,169.216188866687,70.15776459189921,,,,,,,,,,,,,,
BHS,BS,"Bahamas, The","Bahamas, The",Central America,https://www.countryflags.io/BS/flat/64.png,-0.36518341336936494,,,0.15706107319831303,0.44873568720131,0.499789374477899,0.341572051208482,4.52103263006159,0.315163128435278,0.426132904765383,0.472319146046984,1.4376987618538302,6.85909617352389,2.64438041615937,2.80898876404494,3.49398610875826,3.0584368795649803,2.3845642589332403,5.80708563714152,5.97133757961783,9.544567431656619,9.009594754000911,8.49289684990735,3.95407936592561,46.5373190154965,2.9840820537305297,23.4292958241464,2.75413016759088,17.1347054568379,15.5720545180807,12.2939782923469,10.5743885244897,10.149269440549698,3.7997705381286697,3.1539337166389902,15.2042943208749,,,,,,,,,,,,,,,,,,,,,,,
BIH,BA,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,https://www.countryflags.io/BA/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022183652245518,0.0022404329591885,0.00228868617741117,3.70599923092839,17.2201728048264,103.789536149151,252.22966532168599,226.27891377833302,230.73711145669103,245.015380240187,343.60629531698,196.719642053585,170.437479629941,147.837932088396,144.044412630679,182.267438925836,143.384472706384,142.57092959518,159.217133262428,123.861596565618,111.70956263192801,137.952735845798,170.923269169051,157.565717570067,147.126196682949,180.98253239995097,103.526575359083,131.534223379314,131.450529862955,
BLR,BY,Belarus,Belarus,Europe,https://www.countryflags.io/BY/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00274319465765,7.78350770917084,8.93530174240999,11.664585953903199,10.3315901886709,14.357389846335002,12.6462392955601,10.8690426694715,11.3184062914873,12.729944585002901,11.0204670030905,-2.34804190565439,-26.652238766999996,
BLZ,BZ,Belize,Belize,Central America,https://www.countryflags.io/BZ/flat/64.png,19.768856447688602,29.7773037812952,56.6828226402695,40.533525018968895,15.038469374884802,20.071806179854697,23.5946116491536,51.8226670926064,47.56119626748,57.353200124097604,48.697844199636606,40.6272787736492,69.7601258356272,36.1192321376089,47.36990411783071,65.3609485216869,86.05444441977991,69.56762951769849,131.11215054150298,146.633169385372,100.586174603725,76.6436713063985,79.40594059405942,96.6487402292359,86.6869975740114,132.972756653185,141.889979241366,134.694814134924,139.698818061979,155.448604396383,161.6618324518,113.902724875476,134.620530660135,157.421744542612,159.510115033717,90.9824461377154,99.3616144975288,63.7241628305804,66.4946752141207,199.884513029943,65.86741604835939,90.95792020010741,89.9465656419364,48.9189941542173,27.1605474061858,42.2832980972516,28.009569936394897,74.2747261934621,77.732112651268,85.7129236783143,77.5590453507989,66.37657197709521,77.54437869822479,148.30134648482098,106.292059790699,78.3247860406225,94.89685124864279,90.6940168028762,
BMU,BM,Bermuda,Bermuda,Central America,https://www.countryflags.io/BM/flat/64.png,,,,,0.204498977505112,0.998003992015968,1.1764705882352902,1.15384615384615,0.754716981132076,0.185185185185185,0.18181818181818202,,0.18450184501845002,,0.561797752808989,0.377358490566038,0.56390977443609,1.49812734082397,2.98507462686567,2.78810408921933,5.12163892445583,3.81471389645777,1.26242132409962,1.25156445556946,1.4178615103769698,16.5207915919716,1.56843609494267,3.9758682086120802,0.685553670282962,1.6994952499107798,711.155311330614,-79.97153555514141,-85.3315129277242,-81.8197250042438,-210.384356035064,-34.8140461286111,-67.6878045535432,,,,,,,,,,,,,,,,,,,,,,
BOL,BO,Bolivia,Bolivia,South America,https://www.countryflags.io/BO/flat/64.png,3.3032946809572405,6.33688069930415,9.44257018819403,13.791531844775902,10.3391895965316,8.40828825474043,7.28923616324687,6.838255071191031,11.0389324812444,8.44792021226425,7.27920849312356,7.32909331389385,11.049912544662002,6.462703223599711,12.611673094804402,11.154834258037601,12.711559461937302,17.7229406692715,27.154659763189102,28.5880669351802,30.369529394159603,29.678278196470604,25.474924518582895,29.2374102659617,27.8190581856365,31.7794758765329,52.902698153311206,47.8423227304891,63.7295009719904,73.8314996842042,79.45412290625191,71.72407773395899,93.1346810186401,76.5679591404172,75.29069039412241,93.4568894740695,106.48818198424101,88.01936337804871,78.32638261151591,70.1871584894683,57.7351815053555,87.1398044459155,79.2365021147653,105.681417652248,86.972831410252,69.6846486674077,90.4736188149025,49.6943067795903,64.63230706024021,71.9763037744589,71.4219606929928,70.83846652006851,63.7637945143017,66.6168613223433,63.0046167208253,72.799416360848,63.1310556116207,84.60219350667849,
BRA,BR,Brazil,Brazil,South America,https://www.countryflags.io/BR/flat/64.png,0.334029627859961,3.5872047151671,2.17684719128684,2.50391452455387,3.0716254576860695,2.83147421010002,4.0419384664520495,2.67300305759654,2.9281840162132,2.0684313068291598,1.9779575435666101,1.6161805575786998,1.47407279694488,1.10708543774668,1.5995232679540101,1.54995226701038,1.01966521134923,0.700909275015025,0.979663572341045,0.904067157810602,0.7071602037844309,1.8995660665363499,1.64065427781117,0.7765231137411921,1.2107242796175401,0.9046818133969201,1.28905511904981,2.04518932221383,1.4548049338433502,1.38045746775005,1.01380357389987,1.06536181341673,-1.6305005245061899,1.32260898594508,1.62425885036042,1.72157868808902,1.6900071517311999,1.5731804931121,1.6949646686034299,0.7598712095482401,1.37919521181777,1.3338897490347,1.2027012515267,1.14174611339624,0.8795342377098121,1.03423948955999,0.477978762692504,1.62393772995101,2.3557212270422103,1.82421151243799,2.29248207463931,4.157010541816629,6.46574079664366,5.74887362283741,4.5084492056728,4.90605624877242,3.27231273412718,1.27534578333399,
BRB,BB,Barbados,Barbados,Central America,https://www.countryflags.io/BB/flat/64.png,,,,,,,6.77713395005252,2.4930385068812098,3.5828545656105,5.46321783530499,9.71133882526288,19.0342116004565,19.5847048837546,19.500635621983896,15.7780284822027,21.409361619149,30.4948239580262,23.379409248123004,45.2432624708737,43.683932031302795,54.9141421745366,67.5488949774574,49.8264339858786,73.0018682198534,31.8986132909584,28.4473373058147,14.3131069943642,23.796697142458502,11.197905605517098,7.73204799255261,10.0790998559034,8.09453809587446,0.114117906621121,13.642875008526799,3.8506113789341403,-4.36164012708917,15.839789701515501,16.1081633337932,58.1429886832804,-7.8757334970105495,0.883929064692558,-4.22018348623853,12.105696260400501,72.10320454636592,104.655555717005,-7.599801681365651,-8.25293627940334,62.827412988876894,25.4334764561737,38.633388354488,57.4201346183156,,,,,,,,
BRN,BN,Brunei Darussalam,Brunei Darussalam,Asia,https://www.countryflags.io/BN/flat/64.png,0.122396024577122,5.609967041443631,8.158156480146621,0.42762454564892,0.715658610395453,0.781356826128572,0.7457538639372081,0.6225099601593629,0.254457242701318,0.242718446601942,0.077202788564723,0.368538597047269,0.140823252735492,0.8080155138978671,0.967292612463888,0.8661972702411741,0.654057235954121,0.45789118216055996,0.551861151734224,0.47973390759258894,0.15473568565961202,0.9499002604726501,1.3102661781476699,2.07472792772402,3.7126160192506004,6.23749715971111,10.999718511140498,13.6384874749014,18.493969002144002,18.1342411058706,14.9968498884899,13.5982870666016,19.606268164093898,17.9990840702781,18.1721447967553,14.4389022395444,,,,,,,,,,,,,,,,,,,,,,,
BTN,BT,Bhutan,Bhutan,Asia,https://www.countryflags.io/BT/flat/64.png,,,,0.0415760654906184,0.0404917315884096,0.6299361402237851,0.191081828882401,0.0370443086976332,0.502270982370289,0.347353685943638,0.706319202464718,0.456092912641918,0.599694471448231,1.5903016068162799,1.80748774019586,6.0276237385044595,8.95128222948085,7.807704319545111,8.13928614286534,12.550766077506001,19.809523809523803,23.079995503586396,26.2278112716642,29.3755200967664,38.1858614854389,50.3806007762791,81.32577941557409,81.8511385521695,79.77783883502771,77.6936644330775,86.6609897438603,114.86405602358299,105.067013896684,122.325364816859,141.19274972410102,136.957091017919,109.924002474768,119.664533295632,99.61426493283741,116.21769879958,90.33519959527658,100.68915247498501,119.152362430968,122.48363035746401,122.50808136941099,138.884821168451,145.601679317321,154.991306649661,126.680097020159,187.66870650118,191.65488699538898,203.69307282005698,230.407521276884,192.61149079604303,181.682650586324,133.649138039996,70.04122387537011,158.992875230697,
BWA,BW,Botswana,Botswana,Africa,https://www.countryflags.io/BW/flat/64.png,6.82254423216541,10.6498142134059,10.004238436895,9.949877259956882,16.189883421887902,18.3930542112951,31.260708715933198,31.2621984207967,28.0426905571181,21.8550629805333,22.621731199668602,27.307313254335497,47.0849597956504,52.282030171963996,50.9995634605268,68.7120205569531,61.534145736442206,59.0234707299798,82.6098812325293,114.91489177238998,117.244405636463,103.68569487794599,105.03959496300101,103.520624818046,98.8231005420582,89.3994102368963,90.6077089463636,134.071517508784,124.826363861351,126.91203743881,112.857449275543,98.8221563089506,81.5955950406071,92.8447370113858,59.3978350960456,61.027488915540296,49.557063393432706,78.9522372072642,67.4250423905208,37.8136752731229,18.632852481601397,17.2749627092492,21.8872936370217,16.172758501797198,26.400049390352002,26.830409798796897,36.28177446800171,56.023618751463005,377.47195583301396,144.535597169795,77.8368531104295,58.7972027416863,35.8265127961988,52.0572731821408,47.5770056123343,30.9046567291424,41.9316426722174,46.2784926770691,
CAF,CF,Central African Republic,Central African Republic,Africa,https://www.countryflags.io/CF/flat/64.png,0.0199777847034098,0.27521745455308,0.7345786804647181,1.25366443581935,10.4375438264943,9.623676439556851,9.360324060874381,12.0411964629205,9.912888130563461,11.136339489145,7.939733118956861,8.44870846142227,13.732866041111901,13.5102828557149,19.0086406691374,27.956966186623898,19.3739252704287,22.0057757195261,24.4052799709532,38.9391328475596,50.0692020755167,44.69092164868871,38.3071707546633,38.350433103283294,53.1354730626675,40.8509426399268,52.021721782719794,68.0093998881685,75.9807169559606,68.7466447951622,88.6760198864588,60.2534159177546,60.03238673765801,56.379382623765295,53.4479101375911,52.06264646304171,51.123968595924204,26.986507630505,34.7058776138745,33.378171080833305,20.8492025798073,20.4754517576218,15.7832666338429,13.2691569911323,27.793806622683803,22.031100574438,32.4399615450834,42.8798406864205,60.9285514042092,55.59263421803411,59.49254667673329,60.826463189092706,51.3973557478279,45.598616169005794,136.867394311379,108.326637986099,110.39985790117301,110.48888300941601,
CAN,CA,Canada,Canada,North America,https://www.countryflags.io/CA/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,CH,Switzerland,Switzerland,Europe,https://www.countryflags.io/CH/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,CL,Chile,Chile,South America,https://www.countryflags.io/CL/flat/64.png,1.5996576904680802,14.094733129162,15.675547314070199,16.4027343516539,14.958300167606401,12.5533657091884,14.758254374268802,10.9857126672355,8.962022295221859,9.885393844895631,7.396402829604501,4.8175917934787895,4.91900273108574,4.74681586845057,2.26296453340069,11.981337021292902,0.678635566936801,0.970449003866141,0.645675305579816,-2.4780368546008997,-0.9238706097756191,-0.6259705781740551,-0.752730500086385,0.00839774403004377,0.186287038520434,3.2641943093859,-0.41379344700627707,1.68552780986424,3.45042088440989,4.72403271429029,7.7998448618842104,8.95573837862159,9.569368225630381,12.475495586677802,10.618127194462401,10.9096350664835,13.4157151014885,8.750038887558821,7.107217093534781,4.61788060252724,3.1918180998703396,3.8037877141008196,-0.42653822659177004,5.077714009115151,3.39682163645504,10.5303675444939,6.068053179723459,6.574635084462099,6.37110104476481,4.68963210520126,11.0499400558041,9.71475682121923,7.360772747807849,4.58469498375979,13.828513259138699,3.0234811459266204,9.79951307776982,3.76060363264782,
CHN,CN,China,China,Asia,https://www.countryflags.io/CN/flat/64.png,,,,,,,,,,,,,,,,,,,,0.0173889711611395,0.0667526127787941,0.47882803342439,0.518901876803188,0.653565390741808,0.7691558363272489,0.8931629623991479,1.02665004358871,1.27112131988358,1.74201864509863,1.8511866982523602,1.7903425432858997,1.67936530005735,2.5769161437633596,2.73130579410068,2.64215264696875,2.8892024351478,2.18134778859184,1.6753693880454401,1.9782677837407,1.9213959855835399,1.38520328358327,1.1775445217596399,1.1805060918463002,1.05677584601056,1.31981559709122,1.38011996440954,0.9704276059861792,1.10595385788593,0.99477222371108,0.866832925198684,0.502270680007924,-0.448572682701822,-0.133657117261854,-0.483689165893118,-0.6941954305232829,-0.24231706071965098,-0.574127870077212,-0.753782291482586,
CIV,CI,Cote d'Ivoire,Cote d'Ivoire,Africa,https://www.countryflags.io/CI/flat/64.png,0.0371051900741904,0.9279776448257808,2.3867829507320297,2.20740524489694,9.5814448602708,9.13684063097668,8.20078253030298,7.486525574341071,9.513837392733288,10.139925251231698,10.305633171202901,9.583871921788699,8.658477578524389,10.839670454844999,12.353615294827799,15.544874518959599,16.0039916889462,14.794002586780099,17.6252028837036,20.806883445803102,26.115153137116998,14.659820095831499,15.565336134477802,16.9842724893168,12.9054164869293,11.8327970126825,16.9220185226346,22.4785604000077,38.282077249523795,34.3022603273442,57.560342131830794,50.9528605553918,58.9818270879485,57.538467543167,116.02837711778,85.38452968437079,65.7866788333984,29.54265784652,62.04659136000879,27.9293909966915,21.3264710050668,11.041340587737801,61.9503574230949,14.4150921526102,8.94299288600525,4.97316354984937,13.1773450758191,8.923785147510301,29.819588505694497,119.79622064687,41.168463372287,68.36908970164761,134.975849284835,57.655221809797,40.8447963528984,28.1174536813969,25.868589112055002,33.859889500013296,
CMR,CM,Cameroon,Cameroon,Africa,https://www.countryflags.io/CM/flat/64.png,0.0734027465762448,1.34720474882105,1.7504119951195902,1.61287282733345,4.91933774656054,5.591020972737191,8.22182236464281,6.25534910002941,7.717595973691799,5.9067888273443305,9.09082264045835,7.2036524416330705,9.1536872933831,8.63197269642381,8.53974735649354,14.7120125555391,17.6217178474105,22.748479884780604,22.1177369917612,33.0904049898829,30.7096081544008,22.306263068098396,23.1247141864743,13.4997177600916,18.7531237698995,15.1407940933427,20.825397191856503,18.928225570176497,24.886636373765302,39.616481996884204,37.72297796077579,42.532850790152395,57.1846919624539,42.2664953370196,55.280091034801295,32.6463523350168,29.445673634025503,34.8608719651762,33.8697268253616,28.7495354866988,24.3110311400485,28.7584021756668,37.031100279857604,52.7127621107604,45.2352647456256,23.4889961941894,94.1763993363797,103.570250570707,28.66044629871,32.531209450629895,26.5583599348732,29.277175952154003,27.794396401701498,34.0603274911631,37.7447032778355,28.4603625455654,31.6405979151435,49.360814897147705,
