"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Finland","FIN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3263092041016","","","","","","","","","","","","","","","","","","","79.8789672851563","","","","","","",
"United Kingdom","GBR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.552848815918","","","","","","","","","","","","99.5145797729492","","","","",
"Ghana","GHA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7919616699219","","","","","","","","","","65.2946929931641","","","","","","","","",
"Gibraltar","GIB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74306964874268","","","","","","","18.2386798858643","","","","","","","12.1919498443604","","","","21.9622802734375","","","","",
"Gambia, The","GMB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0615501403809","","","","","","","","","","","","","33.5753517150879","","","","","",
"Guinea-Bissau","GNB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","8.58825969696045","","","","","","","","","","","","","","","","","","","","","27.4942092895508","","","","","","","","","","","","","","30.7685108184814","","","","",
"Equatorial Guinea","GNQ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6230010986328","","","","","","","","","","","","","","92.4000015258789","","","","",
"Greece","GRC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","85.3199920654297","","","","","","","","","","89.3533020019531","","","","","","","","","","94.2394104003906","","","","90.7654113769531","","91.8124694824219","","91.8476104736328","","96.5021133422852","","","","","","","",
"Grenada","GRD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","97.5897827148438","","","","","","","","","","","","","","98.5999984741211","","","","","","","","","","98.5999984741211","","","","","","","","","","98.5999984741211","","","","","","","","","","98.5999984741211","","","","",
"Greenland","GRL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2926597595215","","","","","","","","63.341381072998","","","","","","","","","","72.4280395507813","72.1275863647461","76.3706588745117","","","","",
"Guam","GUM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.4630813598633","","","","","","","","","","99.3085021972656","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2519836425781","","","","","85.0346069335938","","","","",
"High income","HIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2236022949219","","","","","","83.452766418457","","","84.7250289916992","84.9302673339844","85.0514831542969","85.2847290039063","87.025993347168","87.8936996459961","88.9348602294922","","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3307304382324","33.0259094238281","33.636360168457","34.1520309448242","34.8612403869629","35.1611213684082","35.4553718566895","35.9282188415527","36.6542701721191","36.8413200378418","37.5334892272949","38.5278205871582","39.1938896179199","40.0303001403809","41.1474189758301","41.9906005859375","41.7995796203613","42.6862716674805","44.3577308654785","43.899829864502","42.8747787475586","44.5536804199219","43.9563789367676","44.7474517822266","45.7327308654785","48.2386207580566","49.578010559082","50.0925483703613","51.2506484985352","51.9300308227539","53.1501808166504","","",
"Croatia","HRV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8172225952148","","","","","","","","","","97.0839004516602","","","","","","","","","","98.6659088134766","","","","","","","",
"Haiti","HTI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","32.524959564209","","","","","","","","","","","","","","","","","","","","","54.8614692687988","","","44.5994491577148","","","","","","","","","","","","",
"Hungary","HUN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","98.4541320800781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0999984741211","","","","",
"IBRD only","IBD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","51.9366989135742","52.0490493774414","52.3198890686035","53.179759979248","54.0122489929199","54.5582389831543","55.617919921875","56.3844909667969","57.5055389404297","58.5099105834961","59.3870697021484","60.2754592895508","61.226749420166","64.0623397827148","64.8033599853516","65.2961730957031","66.3347396850586","67.0315322875977","67.6439666748047","68.2659378051758","68.9221496582031","69.6056823730469","73.7638473510742","75.3190536499023","75.8227691650391","76.3920364379883","76.8430480957031","77.3975601196289","78.1776504516602","78.807861328125","78.2616806030273","79.1834869384766","80.252326965332","80.7526168823242","81.3352203369141","82.4283294677734","82.974250793457","83.3416519165039","83.630859375","84.1514205932617","84.549919128418","84.9236831665039","","",
"IDA & IBRD total","IBT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","49.1745185852051","49.300968170166","49.5810089111328","50.3436317443848","51.1114883422852","51.5980110168457","52.5334510803223","53.2390403747559","54.2253608703613","55.125","55.9203987121582","56.6847114562988","57.5638694763184","59.9916114807129","60.6906318664551","61.2136001586914","62.1644401550293","62.7717514038086","63.3457984924316","63.9863815307617","64.6163101196289","65.2928085327148","68.7648086547852","70.2399291992188","70.7742080688477","71.0923767089844","71.5702590942383","72.0591506958008","72.7650604248047","73.4637222290039","72.9932479858398","73.7583465576172","74.529167175293","74.9909896850586","75.5513076782227","76.4938583374023","76.805290222168","77.6771926879883","77.9158477783203","78.4770965576172","78.8201217651367","79.2478866577148","","",
"IDA total","IDA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","38.263671875","38.5156097412109","38.8971786499023","39.3440284729004","39.7581596374512","40.2284507751465","40.7071685791016","40.9785194396973","41.6080513000488","42.3500900268555","42.9792594909668","43.6688385009766","44.3906097412109","44.7690696716309","45.3413200378418","46.2323417663574","46.939151763916","47.7129096984863","48.5702018737793","49.9226913452148","50.7696914672852","50.2746200561523","51.0235290527344","51.4131813049316","51.9866218566895","53.1105117797852","53.105339050293","53.4653816223145","53.3294792175293","53.8716812133789","54.5878295898438","55.2416191101074","54.980899810791","57.8997802734375","58.2363891601563","59.2115211486816","59.6392593383789","60.5119895935059","","",
"IDA blend","IDB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","46.5838813781738","47.0108184814453","47.445011138916","48.1908187866211","48.2489814758301","48.5417785644531","49.0804100036621","49.4531402587891","49.8474807739258","50.2530784606934","50.1875190734863","50.9223785400391","51.649040222168","52.4375991821289","53.1135787963867","54.4655990600586","54.7787017822266","55.4872817993164","56.2646598815918","57.045581817627","57.9051284790039","58.6750106811523","59.8014717102051","60.5146598815918","57.5848999023438","58.0765190124512","58.743480682373","58.768798828125","59.5623817443848","60.287239074707","61.8597183227539","60.9599609375","61.0079917907715","61.8492088317871","62.3806190490723","62.8115005493164","63.5148010253906","63.4545402526855","64.5164489746094","64.3818283081055","65.0127487182617","","",
"Indonesia","IDN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","57.6946296691895","","","","","","","","","","75.2701187133789","","","","","","","","","","","","","","86.7995910644531","","88.786979675293","","89.1013870239258","89.677116394043","","90.0687026977539","","","93.4508972167969","93.3357086181641","93.5869216918945","","",
"IDA only","IDX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","33.5201110839844","34.0293388366699","34.548038482666","35.0323295593262","35.5938301086426","36.3500785827637","36.8856201171875","37.5658798217773","37.9018287658691","38.3474197387695","38.8597297668457","39.8507804870605","40.536979675293","41.2734413146973","42.2020301818848","43.7121505737305","44.6584091186523","45.701961517334","46.6193008422852","46.8456001281738","47.7705688476563","49.1096801757813","48.663688659668","48.2887382507324","48.6396217346191","49.5020904541016","50.1601295471191","50.9083213806152","50.2565689086914","54.532398223877","55.1262588500977","56.0703315734863","56.8505592346191","57.8845405578613","","",
"Isle of Man","IMN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","25.6762504577637","","","","","","","","","","33.7295303344727","","","","","","","","","","47.842098236084","","","","","50.8237609863281","","","","","59.2773208618164","","","","","","","",
"Not classified","INX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","24.4230804443359","","","","","","","","","","41.0339508056641","","","","","56.156421661377","","","","","66.067756652832","","","","","","70.4000015258789","","","76.8026428222656","77.2400207519531","","77.6947174072266","","","","78.4162673950195","79.7558364868164","79.8393478393555","","80.7874374389648","","",
"Iraq","IRQ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1695022583008","","","","","","","","","","","","","37.955249786377","","","","","",
"Iceland","ISL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","88.6747207641602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","95.5366668701172","","","","","","","","","","","","","","","","","","","","98.0421524047852","","","","","","","","","","98.5795669555664","","","","","","","",
"Jamaica","JAM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8720779418945","","","","","","","","","","","","","","","92.6999969482422","","","","",
"Jordan","JOR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","52.1106109619141","","","","","","","","","","","","","","","","","","","","","","","","84.7139205932617","","87.0058135986328","","88.9033126831055","","","89.2077407836914","93.9334564208984","97.3720092773438","","","","","","",
"Japan","JPN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1387710571289","","","","","","","","","","99.2899017333984","","","","","","","","","","99.6842880249023","99.7389907836914","","","","","","","","",
"Kenya","KEN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8929824829102","","","","","","","66.8631210327148","","","","","","","74.0063171386719","","","","",
"Kyrgyz Republic","KGZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1306304931641","","","","","","","","","","98.9812088012695","","","","","","","","","",
"Cambodia","KHM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9925003051758","","","","","","64.0509872436523","","","","70.8582000732422","65.9312515258789","","","","","71.7817993164063","75.0338668823242","","","",
"Kiribati","KIR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","48.015209197998","","","","","59.1105003356934","","","","","68.8493728637695","","","","","","","","","","74.1487197875977","","","","","","","","","","91.0425033569336","90.8286285400391","91.5034866333008","91.7786483764648","","92.6809387207031","","94.9652481079102","94.3011627197266","","94.4700469970703","","94.8257675170898","94.905158996582",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","75.1784515380859","75.1805267333984","75.6320495605469","76.1792297363281","76.7506484985352","77.2751083374023","77.842658996582","78.2771072387695","78.7794799804688","79.2835311889648","79.7781219482422","80.2613296508789","80.7437210083008","81.0219573974609","81.6490936279297","82.1949615478516","82.7310180664063","83.35302734375","84.0319900512695","84.7242736816406","85.3369903564453","85.9795227050781","86.3591232299805","86.6777801513672","87.2343597412109","87.6003570556641","87.853630065918","87.9465637207031","88.1083908081055","88.9756622314453","88.8936309814453","89.4574203491211","89.2206802368164","89.7362899780273","90.1315383911133","90.3088836669922","90.7294769287109","91.3144683837891","91.6589508056641","91.7573089599609","92.2283172607422","92.5776977539063","92.8911209106445","","",
"Lao PDR","LAO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9023590087891","","","","","58.4607009887695","60.9025192260742","","","","63.2269897460938","","","","","","49.7230796813965","","","","79.3910369873047","","","",
"Lebanon","LBN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9677810668945","","88.0870590209961","","","","","","","","","",
"Liberia","LBR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","19.3027896881104","","","","","","","","","","","","","","","","","","","","","","","27.0349102020264","","","","","","","","","","","",
"Libya","LBY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","42.313549041748","","","","","","","","","","63.7000007629395","","","","","","","","","","77.8000030517578","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","76.0915374755859","76.0870895385742","76.508430480957","77.0201721191406","77.5675811767578","78.0705490112305","78.6096267700195","79.032112121582","79.5217971801758","79.9963836669922","80.4705429077148","80.9336395263672","81.3959503173828","81.6732711791992","82.2701873779297","82.8207626342773","83.3396301269531","83.9304122924805","84.5780334472656","85.2359466552734","85.8198394775391","86.4322204589844","86.7960510253906","87.1023635864258","87.6340637207031","87.9831314086914","88.2275009155273","88.320198059082","88.4793701171875","89.3012771606445","89.2283935546875","89.768798828125","89.5527801513672","90.1174163818359","90.5001602172852","90.6631469726563","91.0308074951172","91.5605163574219","91.8965072631836","91.9714202880859","92.4286499023438","92.7651672363281","93.0670318603516","","",
"Least developed countries: UN classification","LDC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","29.3347301483154","29.7237701416016","30.1800308227539","30.7112903594971","31.2483100891113","31.7436294555664","32.3237991333008","33.0865898132324","33.6799583435059","34.3838005065918","34.7324600219727","35.2046699523926","35.7521095275879","36.8325500488281","37.7150917053223","38.4412384033203","39.3820190429688","40.9492683410645","41.9486503601074","42.7892112731934","43.8037109375","43.9326782226563","44.8765487670898","46.2971305847168","46.339900970459","45.8393707275391","46.0951690673828","46.8613891601563","47.8761405944824","48.4830513000488","47.6876792907715","52.3638610839844","52.9752388000488","53.9115982055664","54.6816596984863","55.7841796875","","",
"Low income","LIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","33.644588470459","34.3382186889648","35.0000801086426","35.4297218322754","36.1058197021484","36.504508972168","36.8267784118652","37.166259765625","37.8750610351563","38.2493095397949","38.7939414978027","39.6576194763184","40.1252098083496","40.750301361084","41.4062614440918","42.4027481079102","41.7945709228516","42.5426712036133","44.1257514953613","43.5994491577148","43.3131484985352","44.7675704956055","43.7880516052246","45.1053504943848","45.4777183532715","48.0811996459961","49.4248085021973","49.871898651123","50.9241600036621","51.6257781982422","52.814998626709","","",
"Liechtenstein","LIE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","82.02197265625","","","","","","","","","","","","","","","","","","","","89.1357574462891","","","","","89.0913467407227","","89.0734710693359","","89.9586791992188","","","","","","91.4861068725586","90.9707412719727","",
"Lower middle income","LMC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","38.3685989379883","38.5604782104492","39.1346817016602","39.7449798583984","40.4243392944336","40.304328918457","41.3059196472168","42.1989402770996","42.777660369873","43.4144592285156","44.0568695068359","44.64208984375","45.6048202514648","45.8377494812012","46.6342582702637","47.4833717346191","48.2321701049805","49.0193481445313","49.7300987243652","50.5984382629395","51.4374694824219","52.3451614379883","53.1351089477539","56.1029281616211","56.9268608093262","57.192138671875","57.8447914123535","58.8612098693848","59.7182807922363","60.561450958252","59.2175598144531","60.9074783325195","61.143669128418","62.1925315856934","62.9564399719238","65.1189727783203","65.1237487792969","66.864387512207","67.4787368774414","68.4856796264648","69.0383834838867","69.7545623779297","","",
"Low & middle income","LMY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","48.6385688781738","48.7772216796875","49.0716209411621","49.8536186218262","50.6408882141113","51.1442985534668","52.103588104248","52.8277206420898","53.8360290527344","54.7558288574219","55.5705490112305","56.3511810302734","57.2483711242676","59.7061309814453","60.4161109924316","60.9377593994141","61.9008293151855","62.5161094665527","63.0975189208984","63.7454795837402","64.3826675415039","65.0669937133789","68.5654830932617","70.0537414550781","70.5940780639648","70.9165802001953","71.3995971679688","71.8943099975586","72.6074523925781","73.3121185302734","72.8408279418945","73.6120986938477","74.3822402954102","74.8477478027344","75.4149627685547","76.3687210083008","76.6876983642578","77.5664291381836","77.8105621337891","78.3760528564453","78.7228012084961","79.154426574707","","",
"Lesotho","LSO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.0464477539063","","","","","","","","","84.9639587402344","","","","","84.9348907470703","","","","",
"Late-demographic dividend","LTE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","60.6907386779785","60.6912384033203","61.6627082824707","62.6935195922852","63.6549911499023","64.6123580932617","65.1834411621094","66.5572204589844","67.5232086181641","68.4763412475586","69.3410186767578","70.2538299560547","75.0028686523438","75.7575531005859","75.7072601318359","77.1054534912109","77.6841201782227","78.2500305175781","78.7936172485352","79.3418579101563","79.9315032958984","86.7750396728516","87.2626495361328","87.6839370727539","88.0921478271484","88.4740905761719","88.8938293457031","89.4000091552734","89.9520874023438","90.3940887451172","90.6923522949219","92.0942077636719","92.408332824707","92.8201904296875","92.8665084838867","93.5304718017578","93.7539978027344","93.8249435424805","94.0622406005859","94.2930603027344","94.5053787231445","","",
"Lithuania","LTU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7815933227539","","","","","","","","","","","","99.6479415893555","","","","","","","","","","99.8332366943359","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1887969970703","","","","","","","","","","","99.7097320556641","","","","","","","","","","","99.9079208374023","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","86.2158813476563","","","","","","","","","","","","","","","","","","","","87.7749710083008","","","","","90.7235870361328","","","","","93.7319107055664","","","","","95.0325698852539","","",
"St. Martin (French part)","MAF","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","17.5148696899414","","","","","","","","","","","","28.7254199981689","","","","","","","","","","39.6195602416992","","","","42.5878486633301","43.9210815429688","","57.6399917602539","59.1306381225586","","","","","","",
"Monaco","MCO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4444808959961","","","","","","","","","","","95.492301940918","","","","","","","","","","","","98.9242477416992","","","","","","",
"Madagascar","MDG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2785720825195","","","","","","","","","61.6414108276367","","","68.2833023071289","","","","","","",
"Maldives","MDV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","82.1781616210938","","","","","","","","92.3590087890625","","","","","96.1460113525391","","","","","96.4429779052734","","","","","","","","","","","98.4298477172852","","","","","","","","98.6916732788086","","","","",
